Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Computer Vision/Machine Learning Algorithm Engineer,Apple,"Sunnyvale, CA","TensorFlow, PyTorch, Computer vision, Machine learning, Organizational skills, Machine learning frameworks, Communication skills, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$143,100 - $264,200 a year"
Research Engineer,Adobe,"San Francisco, CA","Computer Science, Signal processing, Software deployment, Audio and Video Processing, Adobe Premiere, Model training, AI, Communication skills, Python","Doctoral degree, Master's degree, Doctor of Philosophy",,Mid-level,"$182,900 - $334,500 a year"
"Research Scientist, Responsible AI",TikTok,"San Jose, CA","Computer Science, C++, Machine learning, Software development, AI, Leadership, Communication skills, Python",Bachelor's degree,1 year,Mid-level,"$126,000 - $221,760 a year"
AI Researcher,CardinalTalent,Remote,"TensorFlow, Reinforcement learning, PyTorch, Software deployment, Research, C++, Machine learning, Distributed systems, Distributed computing, AI, Python",,,Senior level,"Up to $1,000,000 a year"
AI Perception Algorithm Engineer/Scientist,Black Sesame Technologies Inc,"San Jose, CA","Mandarin, Computer Science, Computer vision, English, Research, C++, Machine learning, Deep learning, Training & development, Chinese, AI, Research & development, Python","Doctoral degree, Master's degree, Doctor of Philosophy",1 year,Mid-level,"$130,000 - $400,000 a year"
Computer Vision Scientist (multiple levels/openings),percipient.ai,"Santa Clara, CA","Computer Science, Computer vision, C++, Machine learning, Object detection, Computer networking, Software development, AI, Python","Doctoral degree, Doctor of Philosophy",5 years,Senior level,"$155,000 - $300,000 a year"
R&D AI Engineer - Computer Vision & Surgical Robotics,Philips,"Cambridge, MA","Computer science, Computer Science, Computer vision, Surgery, Analysis skills, C++, Product development, Machine learning, Product management, AI, Robotics, Communication skills, Python, FDA regulations, Time management","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Mid-level,"$126,000 - $201,000 a year"
"Research Engineer, Applied AI",Aleph,Remote,"Data structures, NetSuite, Algorithms, B2B, SaaS, AI, TypeScript, Communication skills, Python, Analytics",,,Senior level,"$147,000 - $245,000 a year"
"Senior Applied Scientist, NeuroSymbolic","Amazon Web Services, Inc.","Boston, MA",,,,,
Software Engineer - Computer Vision,Verkada,"San Mateo, CA","TensorFlow, Computer science, Computer Science, Data structures, Research, C++, Software development, Agile, Keras, Caffe",Bachelor's degree,2 years,Mid-level,"$130,000 - $300,000 a year"
Sr R&D Engineer on Computational Geometry,"Lorentz Solution, Inc","Santa Clara, CA","Computer Science, Applied Mathematics, C++, Math, C, Geometry, Software development","Doctoral degree, Master's degree, Doctor of Philosophy",,Senior level,"From $96,000 a year"
Research Engineer - Machine Learning for Behavioral AI,Oculus,"Redmond, WA","Computer science, Computer Science, Signal processing, PyTorch, Computer vision, R, Research, C++, Machine learning, Deep learning, Computer Engineering, OpenCV, Software development, Unity, AI, Machine learning frameworks, Python","Doctoral degree, Bachelor's degree, Doctor of Philosophy",2 years,Senior level,$70.67 an hour
Perception Engineer – ML/CV and Algorithms,WeRide.ai,"San Jose, CA","Management, Data analysis skills, Algorithms, C++, Machine learning, Multithreading, Communication skills",,,Senior level,"$130,000 - $182,000 a year"
R&D Engineer II - Deep Learning Physics,Ansys,"Apex, NC","Scikit-learn, TensorFlow, Computer science, PyTorch, Computer vision, Engineering, C++, Geometry, Deep learning, Software development, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",,Senior level,
3D Computer Vision Researcher,Kitware,"Clifton Park, NY","Computer Science, Calibration, TS/SCI, Algorithms, C++, Geometry, Algorithm design, Software development, AI, Python","Doctoral degree, Doctor of Philosophy",,Senior level,"$125,000 - $170,000 a year"
"AI Researcher, 2025 Graduate U.S.",Atlassian,"San Francisco, CA","Computer Science, PyTorch, NumPy, Research, Pandas, Machine learning, Deep learning, Matplotlib, Natural language processing, Agile, AI, Python","Doctoral degree, Bachelor's degree, Doctor of Philosophy",,Entry level,"$143,900 - $231,100 a year"
Research Assistant,Oakland University,"Rochester, MI","Computer Science, IT, Cybersecurity","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Mid-level,$25 an hour
Applied Generative AI Scientist,Signify,"Burlington, NC","Computer Science, Applied Mathematics, Algorithms, Machine learning, Deep learning, AI, Communication skills, Python, Generative AI","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Senior level,"$116,700 - $171,160 a year"
AI Robotics Research Engineer,Nimble Robotics,"San Francisco, CA","Computer science, System architecture, Deep learning, AI, Robotics","Master's degree, Master of Science",,Senior level,"$160,000 - $220,000 a year"
"Early Career Computer Science - Astrodynamics / Algorithm Development, Onsite",Sandia National Laboratories,"Albuquerque, NM","MATLAB, Computer Science, Data analysis skills, Git, Windows, DoD experience, Java, Algorithms, Analysis skills, C++, Q Clearance, Machine learning, Software development, Linux, TS/SCI with Polygraph, Communication skills, Python","High school diploma or GED, Bachelor's degree, Associate's degree",4 years,Entry level,"$99,400 - $193,600 a year"
Data Science Research and Development Engineer,Penn State University,"University Park, PA","MATLAB, TS/SCI, R, Git, DoD experience, Java, Algorithms, Analysis skills, C++, Machine learning, Physics, Leadership, Communication skills, Python","Master's degree, Bachelor's degree",11+ years,Senior level,"$123,200 - $219,600 a year"
PhD - Research Assistant - Computer Science,The University of Texas Rio Grande Valley,"Edinburg, TX",,"Doctoral degree, Doctor of Philosophy",,Mid-level,
Research Scientist Graduate (Monetization GenAI - Multimodality) - 2025 Start (PhD),TikTok,"San Jose, CA","Computer Science, Research, Machine learning, Organizational skills, AI","Doctoral degree, Doctor of Philosophy",,Entry level,"$145,000 - $250,000 a year"
"MTS, Applied Scientist",Delphina,"San Francisco, CA","Law, Spark, Snowflake, Pandas, Jupyter, Machine learning, Data management, Feature extraction, Manufacturing, AI",,,Senior level,
3D Perception/Computer Vision Algorithm Engineer,Apple,"Sunnyvale, CA","Computer vision, C++, C, Machine learning, Software development, Robotics","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$143,100 - $264,200 a year"
Cryptanalytic Computer Scientist,GliaCell Technologies,"Annapolis Junction, MD","Microsoft Excel, Full-stack development, DevOps, C++, Machine learning, Software development, Agile, AI, Communication skills, Python",,5 years,Senior level,"$115,000 - $190,000 a year"
"Research Scientist, Generative AI - Seattle",TikTok,"Seattle, WA","2D animation, Computer vision, Research, C++, C, AI, Python, Editing",,3 years,Mid-level,"$194,000 - $410,000 a year"
Research Assistant for AI/ML (Assistant Scientist),University of Rochester,"Rochester, NY","Astrophysics, Machine learning, Physics, AI","Doctoral degree, Doctor of Philosophy",,Entry level,"$82,500 - $110,000 a year"
Research Scientist in Generative AI Graduate (Intelligent Creation) - 2025 Start (PhD),TikTok,"Seattle, WA","C++, Content creation, Machine learning, AI, Python","Doctoral degree, Doctor of Philosophy",,Entry level,"$129,960 - $194,750 a year"
"Research Scientist, Intelligent Editing (Multimodality)",TikTok,"San Jose, CA","Computer vision, Research, C++, Content creation, C, Machine learning, AI, Python, Editing",,1 year,Mid-level,"$145,000 - $355,000 a year"
Academic Research Assistant (Mathematics)- AI Trainer,DataAnnotation,Remote,"Calculus, English, Algebra, Data science, AI","Doctoral degree, Master's degree, Doctor of Philosophy",,Mid-level,From $40 an hour
Research Security Analyst,Stony Brook University,"Stony Brook, NY",,,,,"$90,000 - $100,000 a year"
"Applied Scientist, Learned Systems Group","Amazon Web Services, Inc.","Santa Clara, CA","Statistics, UNIX, Java, AWS, C++, Machine learning, Distributed systems, Software development, S3, Linux, Redshift, AI, Python","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Mid-level,"$136,000 - $223,400 a year"
"Senior Applied Scientist, NeuroSymbolic","Amazon Web Services, Inc.","Boston, MA","Scikit-learn, TensorFlow, Internet of things, Spark, NumPy, R, Research, MXNet, Java, AWS, C++, Machine learning, Distributed systems, SciPy, S3, AI, Communication skills, Python, Hadoop","Doctoral degree, Doctor of Philosophy",5 years,Senior level,
Research Scientist Graduate (Compute Platform - Database Acceleration)- 2025 Start (PhD),TikTok,"San Jose, CA","Computer science, Cloud infrastructure, Rust, Computer Science, Spark, Research, Databases, C++, Data management, Software development, Open source contribution","Doctoral degree, Doctor of Philosophy",,Entry level,"$144,000 - $168,000 a year"
Applied AI Scientist,ZS,"Bellevue, WA","Social listening, Data mining, Big data, Machine learning, Text mining, Regression analysis, AI, Communication skills, Python, Analytics","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",,Senior level,
"Senior Applied Scientist, PlaTo","Amazon Web Services, Inc.","Seattle, WA","Scikit-learn, TensorFlow, Data mining, Spark, NumPy, R, Research, MXNet, Java, AWS, C++, Machine learning, Distributed systems, Deep learning, SciPy, Natural language processing, AI, Python, Hadoop","Doctoral degree, Master's degree, Doctor of Philosophy",4 years,Senior level,"From $150,400 a year"
"Research Scientist, Color Perception & Imaging Technology","DigitalFish, Inc","San Francisco Bay Area, CA","MATLAB, Image processing, Computer Science, Signal processing, Computer vision, C#, Data analysis skills, C++, Machine learning, Communication skills, Python","Doctoral degree, Master's degree, Doctor of Philosophy",Under 1 year,Senior level,"$110,000 - $150,000 a year"
AI/ML Research Scientist - Small Molecule Discovery,Lilly,"Indianapolis, IN","Computer Science, PyTorch, Math, Drug discovery, Machine learning libraries, AI, Communication skills, Python","Doctoral degree, Doctor of Philosophy",,Senior level,"$142,500 - $228,800 a year"
Senior Project Computer Scientist,Healthtech Solutions,"Frankfort, KY","ASP.NET, Azure, Full-stack development, Software deployment, DevOps, C#, Configuration management, Microsoft SQL Server, Microservices, SQL, SDLC",Master's degree,1 year,Senior level,
"Research Scientist, Multimodal Machine Learning - Trust and Safety",TikTok,"San Jose, CA","TensorFlow, Data mining, PyTorch, Computer vision, Data structures, Java, Algorithms, Machine learning, Deep learning, Natural language processing, Communication skills, Python",,,Mid-level,"$145,000 - $250,000 a year"
Research Assistant in Computer Science,The University of Texas Rio Grande Valley,"Edinburg, TX",,,,,
Machine Learning Research Engineer (1 Year Fixed Term),Stanford University,"Stanford, CA",,,,,"$126,810 - $151,461 a year"
Hewlett Packard Labs - Research Scientist - Generative AI,Hewlett Packard Enterprise,"Milpitas, CA","AI models, TensorFlow, Statistics, TCP, Computer Science, PyTorch, Sales, FPGA, Research, Algorithms, Math, Machine learning, Scrum, Agile, Cloud computing, AI, Machine learning frameworks, Communication skills, Python, Generative AI","Doctoral degree, Doctor of Philosophy",3 years,Senior level,"$101,900 - $234,500 a year"
Post Doc Researcher - Computational Environmental Sustainability - Microsoft Research,Microsoft,"Redmond, WA","Research, Machine learning, Mentoring, AI, Communication skills","Doctoral degree, Doctor of Philosophy",,Senior level,"$98,300 - $208,800 a year"
AI Research Scientist,"South Park Investments, LLC","Denver, CO","Computer science, Computer Science, C#, System design, English, Research, Java, Algorithms, PHP, Analysis skills, Machine learning, JavaScript, Deep learning, Algorithm design, Quantum engineering, Linux, Unsupervised learning, AI, Research & development, Quantitative research, Python, Generative AI","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",,Senior level,"$125,000 - $165,000 a year"
Cryptanalytic Computer Scientist 1,RealmOne,Maryland,"Computer science, Calculus, Encryption, Computer Engineering, Computer skills, TS/SCI with Polygraph, Cybersecurity, Python","Bachelor's degree, Associate's degree",2 years,Mid-level,"$80,000 - $130,000 a year"
"AI Engineer, Computer Vision",Mytra,"South San Francisco, CA","PyTorch, Machine learning, Deep learning, Unity, AI, Python",,,Senior level,"$140,000 - $180,000 a year"
Senior Researcher – Artificial Intelligence – Microsoft Research,Microsoft,"Redmond, WA","Research, Machine learning, Natural language processing, AI, Communication skills","Doctoral degree, Doctor of Philosophy",2 years,Senior level,"$117,200 - $250,200 a year"
Computer Scientist/Systems Analyst,Objectstream,"Washington, DC","Microsoft Powerpoint, Computer science, Microsoft Excel, Engineering, Mathematics, Microsoft Office, C, IT, Information Technology",Bachelor's degree,3 years,Mid-level,
Senior Researcher - Embodied AI/Robotics - Microsoft Research,Microsoft,"Redmond, WA","Law, PyTorch, Physics, Model training, AI, Python","Doctoral degree, Doctor of Philosophy",,Senior level,"$117,200 - $250,200 a year"
